year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2016,2781.87382,1,1,2,1,2,1,7,1,2,2,4,1,1,1,1,3,1,0,0,2,3
2016,2885.74952,2,1,2,1,4,1,2,3,2,1,1,2,2,0,1,4,2,1,1,2,2
2016,2242.08109,2,1,2,1,3,1,7,1,2,2,4,1,2,0,1,4,2,1,1,2,3
2016,2121.57322,1,1,2,1,6,2,7,1,2,2,4,1,1,3,1,2,1,1,2,2,3
2016,3239.34409,2,1,2,1,5,5,6,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2016,2738.06553,2,1,2,1,7,4,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2016,4517.8056,1,1,1,4,5,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,1
2017,1344.76421,2,1,2,1,7,4,4,2,2,2,4,1,2,0,1,4,2,1,1,1,3
2017,1425.69025,1,1,2,1,1,1,2,2,2,1,5,2,1,2,1,3,1,0,0,2,3
2017,2208.48178,2,1,2,1,2,1,3,0,2,2,1,2,2,0,1,4,2,0,0,2,4
2017,1796.13549,1,1,2,1,6,1,5,1,2,1,1,1,2,0,1,2,1,1,1,2,1
2017,3470.20021,1,1,2,1,5,1,1,2,3,1,2,2,2,0,1,4,2,0,0,2,2
2017,2375.15877,2,1,2,1,8,3,88,0,4,3,4,1,2,0,1,4,2,0,0,2,2
2017,1813.29221,1,1,2,1,7,4,88,2,4,1,3,2,1,3,1,3,1,1,1,2,1
2017,4321.87142,2,2,2,2,5,1,5,3,2,1,3,2,2,0,1,4,2,0,0,2,5
2017,3107.59842,1,2,2,2,7,4,5,0,4,1,2,1,2,0,1,4,2,0,0,2,1
2017,929.63241,1,1,2,1,6,1,5,1,1,2,3,2,2,0,1,4,2,0,0,2,2
2017,929.63241,1,1,2,1,6,1,5,1,1,2,3,2,2,0,1,4,2,0,0,2,2
2017,929.63241,1,1,2,1,6,1,5,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2017,1286.4412,1,1,2,1,8,1,4,1,1,2,4,1,2,0,1,4,2,1,2,2,1
2017,1286.4412,1,1,2,1,8,1,4,1,1,2,4,1,2,0,1,4,2,1,1,1,1
2017,2908.85448,2,1,2,1,7,2,6,0,3,3,3,1,2,0,1,4,2,0,0,2,1
2017,2133.13074,1,1,2,1,5,1,88,1,2,2,4,2,2,0,1,4,2,0,0,2,1
2017,2133.13074,1,1,2,1,5,1,88,1,2,2,4,1,1,1,1,3,1,0,0,2,1
2017,3688.14347,1,2,2,2,7,4,3,1,2,2,4,1,1,2,1,2,1,0,0,2,3
2017,7935.19818,2,2,2,2,5,3,1,4,2,1,1,1,2,0,1,4,2,1,1,2,1
2017,913.74474,1,1,2,1,5,2,2,0,3,3,3,1,2,0,1,3,1,1,2,2,4
2017,1158.71316,2,1,2,1,5,4,5,0,3,2,1,1,2,0,1,2,1,0,0,2,1
2017,1158.71316,2,1,2,1,5,4,5,0,3,2,1,2,2,0,1,4,2,0,0,2,1
2017,1303.69078,2,1,2,1,4,1,6,0,3,2,3,1,2,0,1,1,1,0,0,2,1
2017,1341.37468,2,1,2,1,3,1,2,0,3,2,1,2,2,0,1,1,1,0,0,2,1
2017,3269.47534,1,1,1,4,5,1,4,1,3,1,4,1,1,3,1,2,1,1,2,2,1
2017,2132.74062,1,1,2,1,4,1,1,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2017,2132.74062,1,1,2,1,4,1,1,1,3,2,1,2,2,0,1,4,2,0,0,2,2
2017,2132.74062,1,1,2,1,4,1,1,1,3,2,1,2,2,0,1,4,2,0,0,2,2
2017,1187.56618,2,1,1,4,6,1,3,1,3,2,3,2,1,4,1,3,1,0,0,2,3
2017,3237.77116,1,1,2,1,6,1,7,1,4,2,4,2,1,2,1,2,1,0,0,2,5
2017,3237.77116,1,1,2,1,6,1,7,1,4,2,5,2,1,2,1,3,1,0,0,2,3
2017,30140.9258,1,1,2,1,5,2,6,0,4,2,3,1,2,0,1,4,2,0,0,2,1
2017,5985.45474,2,1,2,1,5,2,88,2,2,1,1,1,2,0,1,4,2,1,1,2,1
2017,1674.6264,1,1,2,1,8,2,88,1,1,2,3,1,2,0,1,3,1,1,2,2,5
2017,4504.46893,2,1,2,1,5,4,2,0,4,2,4,1,2,0,1,4,2,0,0,2,3
2017,5320.63749,1,3,2,3,5,1,3,2,4,1,4,2,3,5,1,4,2,0,0,2,3
2017,3100.17918,1,3,2,3,5,2,5,1,3,1,3,2,1,2,1,3,1,0,0,2,1
2017,787.4045,2,1,2,1,7,2,7,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2017,503.1285,1,3,1,4,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2017,1115.55484,2,1,2,1,7,4,7,4,4,1,4,2,2,0,1,1,1,0,0,2,5
2017,592.94293,1,1,2,1,1,1,3,1,4,2,3,2,2,0,1,4,2,1,2,2,3
2017,6891.536,2,1,2,1,6,4,7,0,4,2,3,2,2,0,1,4,2,0,0,2,1
2017,2286.81087,1,1,2,1,8,2,88,2,2,1,4,1,2,0,1,4,2,0,0,2,3
2017,451.5035,1,1,2,1,6,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2017,1217.55879,2,3,2,3,5,4,4,1,4,1,4,2,1,1,1,3,1,0,0,2,3
2017,2057.83291,2,1,2,1,3,1,7,1,4,2,1,2,2,0,1,4,2,1,1,2,1
2017,1719.95335,2,1,2,1,5,4,88,1,4,2,1,1,1,1,1,3,1,0,0,2,3
2017,593.56734,1,1,1,4,5,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,2109.28799,2,1,2,1,7,4,2,5,1,1,3,1,2,0,1,2,1,1,2,1,1
2017,1976.11168,2,1,2,1,5,1,7,1,3,2,6,2,1,3,1,1,1,0,0,2,5
2017,1673.37044,1,1,2,1,6,2,7,5,3,1,5,2,3,5,1,4,2,0,0,2,3
2017,1247.27457,1,1,2,1,3,1,4,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2017,1944.71792,2,1,2,1,4,1,3,2,3,1,1,2,2,0,1,1,1,0,0,2,1
2017,471.09914,2,2,2,2,6,2,5,1,3,3,4,1,2,0,1,4,2,0,0,2,3
2017,2197.08744,1,1,2,1,5,1,7,5,1,1,5,1,3,5,1,4,2,0,0,2,1
2017,1061.74679,2,1,2,1,7,2,88,5,1,1,3,8,2,0,1,4,2,0,0,,4
2017,1564.01047,2,2,2,2,5,1,1,1,1,2,5,2,2,0,2,5,3,0,0,2,3
2017,828.51719,1,1,2,1,7,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2017,1114.38403,2,3,2,3,7,2,7,1,2,2,4,3,2,0,1,4,2,0,0,2,5
2017,1114.38403,2,3,2,3,7,2,7,1,2,2,5,3,3,5,1,4,2,0,0,2,5
2017,1735.43791,1,1,2,1,4,1,1,0,2,3,3,2,2,0,1,4,2,0,0,2,5
2017,2035.59332,2,1,2,1,7,5,6,1,2,3,1,1,2,0,1,4,2,0,0,1,1
2017,2035.59332,2,1,2,1,7,5,6,1,2,3,1,2,1,4,1,3,1,1,2,2,1
2017,2035.59332,2,1,2,1,7,5,6,1,2,3,1,2,2,0,1,4,2,1,2,2,1
2017,2035.59332,2,1,2,1,7,5,6,1,2,3,1,2,2,0,1,4,2,0,0,2,2
2017,2035.59332,2,1,2,1,7,5,6,1,2,3,2,2,2,0,1,4,2,1,1,2,2
2017,1844.93411,1,1,2,1,8,2,6,0,2,3,2,2,2,0,1,4,2,0,0,2,5
2017,1674.28186,2,1,2,1,8,2,4,3,2,1,3,1,2,0,1,4,2,0,0,2,1
2017,5609.34822,1,1,2,1,3,1,7,1,4,2,4,2,1,1,1,2,1,0,0,2,3
2017,5609.34822,1,1,2,1,3,1,7,1,4,2,6,2,1,1,1,2,1,0,0,2,3
2017,5609.34822,1,1,2,1,3,1,7,1,4,2,3,2,1,1,1,2,1,0,0,2,3
2017,2229.0356,1,1,2,1,8,2,6,1,4,1,4,1,3,5,1,2,1,1,1,2,5
2017,2438.97283,2,1,2,1,7,3,2,1,4,1,3,2,2,0,1,4,2,0,0,2,1
2017,5403.47473,2,1,1,4,5,1,88,2,4,1,4,1,1,3,1,3,1,0,0,2,3
2017,2966.70444,1,1,2,1,8,4,2,2,4,1,4,2,2,0,1,2,1,0,0,2,3
2017,3811.54026,1,1,2,1,5,1,7,4,4,1,4,1,2,0,1,2,1,1,1,2,3
2017,3382.82498,1,1,2,1,7,4,7,5,4,1,4,2,2,0,1,4,2,0,0,2,1
2017,3945.89294,2,1,2,1,5,1,4,1,4,1,4,2,2,0,1,4,2,0,0,2,1
2017,2418.44639,2,1,2,1,5,1,88,1,1,2,3,1,1,2,1,3,1,0,0,1,3
2017,4406.17016,2,1,2,1,6,4,1,1,2,2,3,1,2,0,1,4,2,1,1,2,5
2017,4406.17016,2,1,2,1,6,4,1,1,2,2,3,1,2,0,1,4,2,1,1,2,5
2017,4496.66469,1,1,2,1,4,1,7,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2017,4496.66469,1,1,2,1,4,1,7,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2017,4496.66469,1,1,2,1,4,1,7,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2017,2435.1613,2,1,2,1,6,5,88,1,2,3,4,1,2,0,1,4,2,0,0,2,1
2017,2435.1613,2,1,2,1,6,5,88,1,2,3,4,1,2,0,1,4,2,0,0,2,1
2017,2592.78146,1,1,2,1,5,1,3,1,2,3,1,2,2,0,1,1,1,0,0,2,2
2017,1495.79797,2,1,2,1,3,1,2,1,1,2,3,1,2,0,1,1,1,0,0,1,1
2017,922.88948,2,1,2,1,6,1,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2017,819.13623,2,3,2,3,8,3,2,1,3,1,3,2,2,0,1,4,2,0,0,2,1
2017,1515.12861,1,1,2,1,3,1,88,1,3,1,3,2,2,0,1,4,2,0,0,2,2
2017,1359.09732,2,1,2,1,3,1,1,1,3,1,4,2,2,0,1,1,1,1,1,1,3
2017,875.98074,2,1,2,1,7,2,4,1,1,3,3,2,2,0,1,4,2,0,0,2,3
2017,875.98074,2,1,2,1,7,2,4,1,1,3,3,2,2,0,1,4,2,0,0,2,3
2017,1021.38805,2,1,2,1,8,2,5,0,3,2,4,1,3,5,1,4,2,0,0,2,3
2017,2059.25836,2,1,2,1,7,4,4,2,3,1,4,2,2,0,1,4,2,1,1,2,3
2017,964.63466,1,1,2,1,6,4,7,1,4,3,4,2,2,0,1,4,2,1,1,2,2
2017,1493.40357,2,3,1,4,5,1,6,1,4,3,3,1,2,0,1,4,2,0,0,2,1
2017,961.70962,1,1,2,1,7,2,6,1,4,3,4,2,3,5,1,4,2,0,0,2,3
2017,1020.94639,1,2,1,4,3,1,7,1,3,2,5,1,1,1,1,3,1,0,0,2,3
2017,1817.4048,2,2,2,2,6,1,3,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2017,1144.97806,2,1,2,1,5,2,5,2,2,1,4,1,3,5,1,2,1,0,0,2,1
2017,1090.82563,1,1,2,1,5,1,88,3,2,1,4,1,1,1,1,3,1,0,0,2,3
2017,1090.82563,1,1,2,1,5,1,88,3,2,1,4,1,2,0,1,4,2,1,2,2,3
2017,9817.43067,1,1,2,1,5,1,88,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2017,978.26314,2,1,2,1,7,1,3,4,3,1,3,2,2,0,1,4,2,0,0,2,1
2017,2435.1613,2,1,2,1,6,5,88,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2017,4053.28973,1,1,2,1,3,1,88,1,2,3,3,2,1,2,1,3,1,0,0,2,1
2017,4053.28973,1,1,2,1,3,1,88,1,2,3,3,2,1,1,1,3,1,0,0,2,2
2017,4053.28973,1,1,2,1,3,1,88,1,2,3,3,1,1,1,1,3,1,0,0,2,2
2017,986.60769,2,1,2,1,7,4,4,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2017,593.56734,1,1,1,4,5,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,7,0,4,2,4,1,2,0,1,4,2,0,0,1,5
2017,575.01616,1,1,2,1,7,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2017,575.01616,1,1,2,1,7,2,7,1,4,2,3,2,1,1,1,3,1,0,0,2,1
2017,4534.14919,1,3,2,3,1,1,7,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,4534.14919,1,3,2,3,1,1,7,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,4534.14919,1,3,2,3,1,1,7,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,553.16864,1,1,2,1,4,1,6,1,4,2,4,2,2,0,1,1,1,1,1,2,2
2017,745.87848,1,3,1,4,2,1,6,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2017,1021.65195,2,1,2,1,4,1,4,1,4,1,4,1,1,2,1,3,1,0,0,2,3
2017,968.05661,2,1,2,1,5,1,88,1,1,2,2,1,2,0,1,4,2,0,0,2,1
2017,490.56538,1,1,2,1,5,1,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2017,570.03223,2,1,2,1,6,2,7,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2017,1807.61181,2,1,1,4,1,1,88,2,3,1,4,2,2,0,1,4,2,0,0,1,4
2017,1807.61181,2,1,1,4,1,1,88,2,3,1,4,2,2,0,1,1,1,0,0,2,4
2017,5526.64302,2,1,1,4,2,1,7,4,3,1,4,2,2,0,1,4,2,0,0,2,4
2017,3373.97225,2,1,2,1,2,1,7,0,3,2,3,2,2,0,1,1,1,0,0,1,3
2017,710.51816,2,1,2,1,6,1,5,0,3,2,2,2,2,0,1,4,2,0,0,2,1
2017,1371.93793,2,1,1,4,1,1,7,0,3,2,4,1,2,0,1,4,2,0,0,1,4
2017,1065.57739,2,2,2,2,8,1,3,5,1,1,3,2,2,0,1,4,2,1,1,2,2
2017,1065.57739,2,2,2,2,8,1,3,5,1,1,3,2,2,0,1,4,2,1,1,2,2
2017,1361.13676,2,1,2,1,2,1,88,1,1,3,4,1,2,0,1,3,1,1,1,2,4
2017,1425.36106,1,1,2,1,5,1,6,0,3,1,3,2,2,0,1,4,2,0,0,2,4
2017,1650.95114,2,2,2,2,8,4,2,5,3,1,2,1,2,0,1,4,2,0,0,2,1
2017,6861.66448,1,2,2,2,1,1,7,0,3,2,3,2,2,0,1,4,2,1,1,2,3
2017,736.3402,2,1,2,1,6,2,7,0,1,3,4,2,2,0,1,4,2,0,0,2,3
2017,3401.62107,1,1,2,1,7,4,4,3,3,1,6,1,2,0,1,4,2,1,1,2,3
2017,4131.25336,1,1,2,1,1,1,4,1,3,3,3,3,2,0,1,4,2,1,2,1,4
2017,870.00317,1,1,2,1,7,2,88,1,1,3,5,2,2,0,1,4,2,0,0,2,1
2017,799.28213,1,1,1,4,1,1,3,0,3,2,3,2,2,0,1,4,2,1,1,2,4
2017,799.28213,1,1,1,4,1,1,3,0,3,2,3,2,2,0,1,3,1,1,1,2,4
2017,799.28213,1,1,1,4,1,1,3,0,3,2,3,2,2,0,1,4,2,1,1,2,4
2017,799.28213,1,1,1,4,1,1,3,0,3,2,3,2,2,0,1,4,2,1,1,2,4
2017,1105.94217,1,1,2,1,5,1,7,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2017,2633.91355,1,2,2,2,7,2,4,5,1,1,4,1,1,3,1,2,1,1,2,1,3
2017,1248.95506,1,1,2,1,4,1,1,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2017,2193.85449,2,1,2,1,4,1,1,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2017,2078.79786,2,3,2,3,3,1,1,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2017,802.9285,2,1,2,1,8,3,5,1,1,2,2,2,2,0,1,4,2,0,0,2,2
2017,1367.57785,1,1,2,1,5,1,88,0,3,3,5,1,2,0,1,4,2,0,0,2,3
2017,3495.8346,1,1,1,4,4,1,88,2,3,1,3,1,2,0,1,4,2,1,1,2,3
2017,3208.372,1,1,2,1,6,2,6,0,1,2,4,1,2,0,1,4,2,0,0,2,3
2017,1062.50669,1,1,1,4,5,2,7,1,4,3,4,2,1,3,1,2,1,0,0,2,3
2017,1100.15543,2,3,2,3,2,1,6,0,2,2,3,2,2,0,1,1,1,0,0,2,5
2017,7875.17016,2,1,2,1,3,1,4,3,2,1,1,1,2,0,1,4,2,0,0,2,1
2017,1872.92823,2,1,2,1,6,1,2,1,4,1,3,1,2,0,1,3,1,1,2,2,1
2017,1236.12804,2,1,2,1,6,4,4,0,3,2,4,2,2,0,1,4,2,0,0,2,2
2017,1238.50515,2,1,2,1,6,4,6,0,3,2,3,2,1,2,1,3,1,0,0,2,5
2017,1000.89499,1,1,2,1,6,4,7,3,2,1,6,1,1,1,1,3,1,0,0,2,3
2017,1952.48987,1,1,2,1,7,2,7,1,2,2,4,1,2,0,2,5,3,0,0,2,3
2017,3254.30943,1,1,2,1,5,1,3,1,2,2,2,1,2,0,1,2,1,1,1,2,1
2017,3043.2512,1,2,2,2,7,4,3,1,4,2,3,2,2,0,1,4,2,0,0,2,2
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,6,2,2,0,1,2,1,0,0,2,1
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,3,2,2,0,1,2,1,0,0,2,1
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,5,2,1,2,1,3,1,0,0,2,1
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,5,2,1,3,1,3,1,0,0,2,1
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,4,2,1,3,1,3,1,0,0,2,1
2017,1916.53268,1,1,2,1,2,1,5,1,3,1,4,2,1,3,1,3,1,0,0,2,3
2017,597.54145,1,1,2,1,6,2,7,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2017,699.18962,1,1,2,1,6,1,4,1,4,2,3,2,2,0,1,4,2,0,0,2,5
2017,433.72023,2,1,1,4,3,1,1,1,2,1,3,2,2,0,1,1,1,0,0,2,1
2017,1653.68176,2,1,1,4,3,1,7,1,4,2,3,2,2,0,1,1,1,1,1,2,2
2017,483.68938,2,1,2,1,6,5,88,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2017,420.45363,2,3,2,3,4,1,6,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2017,1700.71615,1,1,2,1,4,1,4,3,2,1,4,2,2,0,1,2,1,0,0,2,3
2017,4269.16346,1,1,2,1,8,2,2,1,3,2,6,1,2,0,1,4,2,0,0,2,3
2017,577.4353,1,1,2,1,3,1,1,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2017,7088.72908,1,1,1,4,4,1,4,2,1,1,4,1,1,1,1,3,1,1,2,2,2
2017,418.22075,2,1,2,1,5,1,6,3,2,1,1,2,2,0,1,2,1,1,2,2,1
2017,400.99286,2,1,2,1,5,4,5,1,2,2,4,2,1,2,1,2,1,0,0,2,3
2017,368.08085,2,1,2,1,8,2,6,3,2,1,4,2,1,1,1,3,1,0,0,2,3
2017,1657.98164,2,1,1,4,5,1,2,1,3,3,3,2,1,3,1,3,1,1,1,2,1
2017,996.07632,2,1,2,1,7,5,7,1,1,2,4,1,1,4,1,3,1,1,2,2,3
2017,1539.91006,1,1,2,1,5,5,7,0,3,2,1,2,1,3,1,3,1,0,0,2,5
2017,1539.91006,1,1,2,1,5,5,7,0,3,2,1,2,2,0,1,4,2,0,0,2,1
2017,1539.91006,1,1,2,1,5,5,7,0,3,2,1,1,1,3,1,3,1,0,0,2,1
2017,1548.29104,1,1,2,1,8,3,3,0,3,2,4,2,3,5,1,4,2,0,0,2,3
2017,689.00209,1,1,2,1,5,2,6,1,4,3,6,1,2,0,1,4,2,0,0,2,3
2017,689.00209,1,1,2,1,5,2,6,1,4,3,4,1,1,3,1,3,1,0,0,2,3
2017,3183.60042,2,3,2,3,8,4,2,2,3,1,2,2,3,5,1,4,2,0,0,2,2
2017,1230.2694,2,2,2,2,6,1,1,1,3,1,2,1,2,0,1,2,1,0,0,2,1
2017,755.75434,2,1,2,1,7,3,2,1,3,3,2,1,2,0,1,4,2,0,0,1,1
2017,755.75434,2,1,2,1,7,3,2,1,3,3,2,1,2,0,1,4,2,1,1,2,1
2017,755.75434,2,1,2,1,7,3,2,1,3,3,2,1,2,0,1,4,2,1,1,2,1
2017,755.75434,2,1,2,1,7,3,2,1,3,3,2,1,2,0,1,4,2,1,2,1,1
2017,755.75434,2,1,2,1,7,3,2,1,3,3,2,1,2,0,1,4,2,1,2,2,1
2017,1223.01265,1,1,2,1,7,4,3,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2017,16433.9147,2,1,2,1,7,2,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2017,1376.59523,2,3,2,3,6,5,88,1,2,2,1,2,1,4,1,3,1,0,0,2,1
2017,998.87783,1,1,2,1,6,4,88,1,2,2,4,1,2,0,1,2,1,0,0,2,1
2017,2436.02197,1,1,2,1,8,2,6,3,3,1,4,2,2,0,1,4,2,0,0,2,1
2017,901.47043,1,1,2,1,6,2,5,1,3,3,2,1,2,0,1,4,2,0,0,2,1
2017,1678.96955,1,3,2,3,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2017,1391.52833,2,1,2,1,5,1,3,1,2,3,4,2,2,0,1,4,2,0,0,2,3
2017,1592.33655,1,1,2,1,5,1,5,0,3,2,2,2,2,0,1,4,2,0,0,2,1
2017,1592.33655,1,1,2,1,5,1,5,0,3,2,2,2,1,3,1,3,1,1,1,2,1
2017,1820.11457,1,1,2,1,6,4,7,2,3,1,3,2,2,0,1,4,2,0,0,2,1
2017,5095.07611,2,2,2,2,4,1,2,5,1,1,1,2,2,0,1,4,2,0,0,2,3
2017,5095.07611,2,2,2,2,4,1,2,5,1,1,1,2,2,0,1,4,2,0,0,1,3
2017,1381.43154,1,1,2,1,4,1,5,0,3,2,6,2,2,0,1,4,2,0,0,2,2
2017,2499.10676,1,1,2,1,2,1,7,2,3,1,4,1,1,3,1,3,1,0,0,2,2
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,3,1,1,2,2,5
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,5
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,5
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,5
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,5
2017,3606.54944,2,1,2,1,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,5
2017,689.00209,1,1,2,1,5,2,6,1,4,3,4,1,1,2,1,3,1,0,0,2,3
2017,877.90456,1,1,2,1,5,1,5,2,4,2,4,2,3,5,1,4,2,0,0,2,3
2017,2152.44221,1,1,2,1,6,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2017,2152.44221,1,1,2,1,6,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2017,2152.44221,1,1,2,1,6,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2017,2152.44221,1,1,2,1,6,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2017,2152.44221,1,1,2,1,6,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2017,338.30388,2,1,1,4,6,4,88,2,4,1,1,2,1,3,1,1,1,1,1,2,1
2017,914.89648,1,1,2,1,7,2,7,0,2,3,4,1,1,2,1,3,1,0,0,1,3
2017,914.89648,1,1,2,1,7,2,7,0,2,3,4,1,2,0,1,4,2,1,2,1,5
2017,914.89648,1,1,2,1,7,2,7,0,2,3,4,1,1,1,1,3,1,0,0,2,3
2017,914.89648,1,1,2,1,7,2,7,0,2,3,4,1,2,0,1,4,2,0,0,2,3
2017,7033.80328,1,1,2,1,5,2,5,3,2,1,3,2,2,0,1,4,2,0,0,2,5
2017,720.74372,2,1,1,4,5,2,4,1,4,2,3,2,1,3,1,3,1,0,0,2,2
2017,1115.76545,2,1,2,1,3,1,1,1,2,2,1,2,1,1,1,3,1,1,1,2,2
2017,1115.76545,2,1,2,1,3,1,1,1,2,2,1,2,2,0,1,4,2,1,1,2,2
2017,1115.76545,2,1,2,1,3,1,1,1,2,2,1,2,2,0,1,4,2,1,1,2,2
2017,1115.76545,2,1,2,1,3,1,1,1,2,2,1,2,1,1,1,3,1,0,0,2,3
2017,1115.76545,2,1,2,1,3,1,1,1,2,2,1,2,2,0,1,4,2,1,1,2,3
2017,1889.68521,2,1,2,1,5,5,88,3,2,1,1,1,2,0,1,4,2,1,1,1,2
2017,1889.68521,2,1,2,1,5,5,88,3,2,1,1,2,2,0,1,4,2,0,0,1,2
2017,886.76386,2,3,2,3,7,4,3,0,3,2,4,1,1,2,1,1,1,1,2,2,3
2017,886.76386,2,3,2,3,7,4,3,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2017,1988.21908,2,1,2,1,4,1,2,1,2,3,3,1,2,0,1,4,2,0,0,2,3
2017,782.96475,2,2,1,4,4,1,1,1,2,2,1,2,2,0,1,1,1,1,1,2,2
2017,614.01822,1,1,2,1,5,5,5,1,4,2,3,1,1,1,1,3,1,0,0,1,3
2017,1400.06349,2,1,2,1,4,5,5,1,4,2,1,1,1,1,1,3,1,0,0,1,3
2017,2571.05784,2,1,2,1,3,1,88,1,2,2,6,1,3,5,1,1,1,1,1,,3
2017,1625.03421,2,1,2,1,3,1,88,1,3,3,4,2,2,0,1,4,2,0,0,2,2
2017,1004.91084,2,1,2,1,7,4,3,1,3,2,3,1,2,0,1,4,2,0,0,2,2
2017,1282.98858,2,1,2,1,7,4,6,2,2,1,1,1,3,5,1,2,1,0,0,2,5
2017,767.82455,1,1,2,1,5,1,6,1,2,2,4,1,2,0,1,4,2,1,1,1,3
2017,950.0025,1,1,2,1,5,2,3,1,2,3,4,2,1,4,1,3,1,0,0,2,3
2017,725.0257,2,1,2,1,6,4,7,1,2,2,1,2,2,0,1,4,2,1,1,2,1
2017,4152.75686,1,1,2,1,8,3,3,1,4,3,3,2,2,0,1,4,2,0,0,2,3
2017,1662.34336,2,1,2,1,6,2,6,1,4,1,3,1,2,0,1,4,2,0,0,2,5
2017,4876.97328,2,1,2,1,6,1,2,1,2,3,1,1,2,0,1,4,2,1,1,2,3
2017,2840.9368,1,1,2,1,7,4,3,1,3,3,2,1,2,0,1,4,2,0,0,2,1
2017,2840.9368,1,1,2,1,7,4,3,1,3,3,2,1,2,0,1,4,2,0,0,2,1
2017,652.76829,1,1,2,1,8,2,6,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2017,498.08523,1,1,2,1,5,2,6,1,2,3,4,2,2,0,1,4,2,0,0,2,1
2017,694.31042,2,1,2,1,7,1,7,1,2,2,3,2,2,0,1,4,2,0,0,1,4
2017,1080.92416,2,1,2,1,4,1,88,2,4,1,1,2,2,0,1,4,2,0,0,2,1
2017,530.38714,1,1,2,1,6,2,5,0,2,3,3,2,2,0,1,4,2,0,0,2,5
2017,393.71616,1,1,2,1,6,4,4,0,2,2,3,1,1,1,1,3,1,0,0,2,2
2017,563.54641,2,3,2,3,7,4,3,1,2,2,4,1,2,0,1,4,2,1,2,2,3
2017,847.27315,2,1,2,1,6,4,4,3,2,1,2,1,2,0,1,2,1,1,1,2,5
